Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;84;85;86;87;88;89;90;91;93;94;96;97;98;99;101;103;104;106;109;111;114;116
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;2;37;;;180;8;200;7;;;;;;;2;2;0;999;734;744;1;1;2;0;15.9;15.4;BJÖR;0.14;2;2;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;2;37;;;180;8;200;7;;;;;;;2;2;0;999;734;744;1;1;2;0;15.9;15.4;GÄDD;8.21;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;2;37;;;180;8;200;7;;;;;;;2;2;0;999;734;744;1;1;2;0;15.9;15.4;MÖRT;2.74;2;28;;;;;;;;2;;3;;;13;;5;;;1;;3;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;3;45;;;200;7;0;0;;;;;;;2;2;0;999;744;747;1;1;1;0;16.3;16.4;BJÖR;0.18;2;7;;;;;;;;6;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;3;45;;;200;7;0;0;;;;;;;2;2;0;999;744;747;1;1;1;0;16.3;16.4;MÖRT;1.7;2;33;;;;;;;;14;;5;;;11;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;3;45;;;200;7;0;0;;;;;;;2;2;0;999;744;747;1;1;2;0;15.2;16.4;ABBO;0.88;2;20;;;;;;;;11;;4;;;4;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;3;45;;;200;7;0;0;;;;;;;2;2;0;999;744;747;1;1;2;0;15.2;16.4;BJÖR;0.05;2;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;3;45;;;200;7;0;0;;;;;;;2;2;0;999;744;747;1;1;2;0;15.2;16.4;BRAX;0.31;2;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;3;45;;;200;7;0;0;;;;;;;2;2;0;999;744;747;1;1;2;0;15.2;16.4;GERS;0.06;2;2;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;3;45;;;200;7;0;0;;;;;;;2;2;0;999;744;747;1;1;2;0;15.2;16.4;MÖRT;1.27;2;13;;;;;;;;;;2;;;8;;2;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;4;44;;;0;0;160;5;;;;;;;2;2;0;999;747;747;1;1;1;0;16.6;16;BJÖR;0.02;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;4;44;;;0;0;160;5;;;;;;;2;2;0;999;747;747;1;1;1;0;16.6;16;MÖRT;1.14;2;25;;;;;;;;11;;10;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;4;44;;;0;0;160;5;;;;;;;2;2;0;999;747;747;1;1;2;0;16.5;15.7;ABBO;1.48;2;20;;;;;;;;8;;4;;;7;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;4;44;;;0;0;160;5;;;;;;;2;2;0;999;747;747;1;1;2;0;16.5;15.7;BJÖR;0.03;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;4;44;;;0;0;160;5;;;;;;;2;2;0;999;747;747;1;1;2;0;16.5;15.7;GERS;0.03;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;4;44;;;0;0;160;5;;;;;;;2;2;0;999;747;747;1;1;2;0;16.5;15.7;MÖRT;1.46;2;15;;;;;;;;;;1;;;9;;3;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;5;51;;;160;5;200;2;;;;;;;2;2;0;999;747;741;1;1;1;0;16.2;16;BJÖR;0.07;2;3;;;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;5;51;;;160;5;200;2;;;;;;;2;2;0;999;747;741;1;1;1;0;16.2;16;MÖRT;1.16;2;28;;;;;;;;13;;9;;;5;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;5;51;;;160;5;200;2;;;;;;;2;2;0;999;747;741;1;1;2;0;15.8;15.9;ABBO;0.81;2;8;;;;;;;;2;;3;;;2;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;5;51;;;160;5;200;2;;;;;;;2;2;0;999;747;741;1;1;2;0;15.8;15.9;BJÖR;0.04;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;45;5;51;;;160;5;200;2;;;;;;;2;2;0;999;747;741;1;1;2;0;15.8;15.9;MÖRT;1.15;2;14;;;;;;;;;;2;;;10;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;46;4;60;;;190;3;240;4;;;;;;;2;2;0;999;750;751;1;1;1;0;13.4;12.4;MÖRT;0.2;2;5;;;;;;;;3;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;46;4;60;;;190;3;240;4;;;;;;;2;2;0;999;750;751;1;1;2;0;13.1;11.5;ABBO;0.86;2;12;;;;;;;;5;;3;;;2;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;46;4;60;;;190;3;240;4;;;;;;;2;2;0;999;750;751;1;1;2;0;13.1;11.5;BJÖR;0.14;2;2;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;46;4;60;;;190;3;240;4;;;;;;;2;2;0;999;750;751;1;1;2;0;13.1;11.5;GERS;0.05;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;46;4;60;;;190;3;240;4;;;;;;;2;2;0;999;750;751;1;1;2;0;13.1;11.5;MÖRT;0.49;2;11;;;;;;;;3;;5;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;46;5;60;;;240;4;270;3;;;;;;;2;2;0;999;751;751;1;1;1;0;13.2;14.2;BJÖR;0.07;2;3;;;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;46;5;60;;;240;4;270;3;;;;;;;2;2;0;999;751;751;1;1;1;0;13.2;14.2;ID;1.03;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;46;5;60;;;240;4;270;3;;;;;;;2;2;0;999;751;751;1;1;1;0;13.2;14.2;MÖRT;2.72;2;57;;;;;;;;13;;27;;;14;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;46;5;60;;;240;4;270;3;;;;;;;2;2;0;999;751;751;1;1;2;0;11.4;14.1;ABBO;0.41;2;12;;;;;;;;7;;3;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;46;5;60;;;240;4;270;3;;;;;;;2;2;0;999;751;751;1;1;2;0;11.4;14.1;BJÖR;0.09;2;3;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;46;5;60;;;240;4;270;3;;;;;;;2;2;0;999;751;751;1;1;2;0;11.4;14.1;GERS;0.05;2;2;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1991;46;5;60;;;240;4;270;3;;;;;;;2;2;0;999;751;751;1;1;2;0;11.4;14.1;MÖRT;2.44;2;32;;;;;;;;;;6;;;17;;7;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;2;40;;;355;5;57;5;;;;;;;2;2;0;999;761;761;1;1;1;0;15.7;15.7;ABBO;0.14;2;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;2;40;;;355;5;57;5;;;;;;;2;2;0;999;761;761;1;1;1;0;15.7;15.7;BJÖR;0.18;2;3;;;;;;;;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;2;40;;;355;5;57;5;;;;;;;2;2;0;999;761;761;1;1;1;0;15.7;15.7;MÖRT;4.08;2;44;;;;;;;;1;;7;;;22;;6;;;4;;3;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;2;40;;;355;5;57;5;;;;;;;2;2;0;999;761;761;1;1;1;0;15.7;15.7;SARV;0.68;2;10;;;;;;;;;;5;;;3;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;2;40;;;355;5;57;5;;;;;;;2;2;0;999;761;761;1;1;2;0;15.5;15.5;ABBO;1.99;2;31;;;;;2;;;11;;3;;;10;;1;;;3;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;2;40;;;355;5;57;5;;;;;;;2;2;0;999;761;761;1;1;2;0;15.5;15.5;BJÖR;0.04;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;2;40;;;355;5;57;5;;;;;;;2;2;0;999;761;761;1;1;2;0;15.5;15.5;MÖRT;2.74;2;24;;;;;;;;;;;;;9;;8;;;6;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;2;40;;;355;5;57;5;;;;;;;2;2;0;999;761;761;1;1;2;0;15.5;15.5;SARV;0.24;2;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;3;40;;;58;3;69;6;;;;;;;2;2;0;999;761;758;1;1;1;0;15.7;15.1;ABBO;0.16;2;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;3;40;;;58;3;69;6;;;;;;;2;2;0;999;761;758;1;1;1;0;15.7;15.1;BJÖR;0.41;2;8;;;;;1;;;3;;;;;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;3;40;;;58;3;69;6;;;;;;;2;2;0;999;761;758;1;1;1;0;15.7;15.1;MÖRT;4.68;2;71;;;;;;;;18;;17;;;23;;7;;;5;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;3;40;;;58;3;69;6;;;;;;;2;2;0;999;761;758;1;1;1;0;15.7;15.1;SARV;0.67;2;6;;;;;;;;;;1;;;1;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;3;40;;;58;3;69;6;;;;;;;2;2;0;999;761;758;1;1;2;0;15.4;14.6;ABBO;1.89;2;28;;;;;2;;;13;;6;;;4;;;;;1;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;3;40;;;58;3;69;6;;;;;;;2;2;0;999;761;758;1;1;2;0;15.4;14.6;BJÖR;0.04;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;3;40;;;58;3;69;6;;;;;;;2;2;0;999;761;758;1;1;2;0;15.4;14.6;MÖRT;2.43;2;23;;;;;;;;;;3;;;6;;10;;;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;44;3;40;;;58;3;69;6;;;;;;;2;2;0;999;761;758;1;1;2;0;15.4;14.6;SARV;0.08;2;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;45;1;51;;;201;8;234;7;;;;;;;2;2;0;999;758;752;1;1;1;0;14;14.3;ABBO;0.05;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;45;1;51;;;201;8;234;7;;;;;;;2;2;0;999;758;752;1;1;1;0;14;14.3;MÖRT;2.46;2;30;;;;;;;;8;;3;;;11;;4;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;45;1;51;;;201;8;234;7;;;;;;;2;2;0;999;758;752;1;1;2;0;14.1;14.3;ABBO;2.07;2;27;;;;;;;;9;;7;;;6;;2;;;2;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;45;1;51;;;201;8;234;7;;;;;;;2;2;0;999;758;752;1;1;2;0;14.1;14.3;BRAX;0.59;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;45;1;51;;;201;8;234;7;;;;;;;2;2;0;999;758;752;1;1;2;0;14.1;14.3;MÖRT;2.22;2;19;;;;;;;;3;;;;;6;;2;;;6;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;45;3;42;;;250;10;220;6;;;;;;;2;2;1;999;746;747;1;1;1;0;14.4;14.4;ABBO;1.33;2;9;;;;;1;;;4;;;;;1;;;;;1;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;45;3;42;;;250;10;220;6;;;;;;;2;2;1;999;746;747;1;1;1;0;14.4;14.4;GÄDD;1.16;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;45;3;42;;;250;10;220;6;;;;;;;2;2;1;999;746;747;1;1;1;0;14.4;14.4;MÖRT;0.42;2;4;;;;;;;;;;;;;3;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;45;3;42;;;250;10;220;6;;;;;;;2;2;1;999;746;747;1;1;2;0;14.3;14.4;MÖRT;1.77;2;16;;;;;;;;;;1;;;4;;8;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;45;4;50;;;260;2;281;4;;;;;;;2;2;0;999;749;765;1;1;1;0;14.4;14.3;BJÖR;0.35;2;8;;;;;;;;4;;3;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09V;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;1992;45;4;50;;;260;2;281;4;;;;;;;2;2;0;999;749;765;1;1;1;0;14.4;14.3;MÖRT;1.58;2;15;;;;;;;;;;;;;5;;9;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
