Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;6;9;11;14;16;19;21;24;26;29;31;34;36;39;41;44;46;49;51;56;59;61;64;71
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;2;0;15,60;15,70;GERS;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;2;0;15,60;15,70;MÖRT;;2;18;;;;;1;1;13;2;;;;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;2;0;15,60;15,70;STRÖ;;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;1;0;15,80;15,70;ABBO;;2;4;;;;;;1;2;;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;1;0;15,80;15,70;GÖS;;2;1;;;;;;;;;;;;;;1;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;1;0;15,80;15,70;MÖRT;;2;2;;;;;1;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;1;0;15,80;15,70;STRÖ;;2;4;;;;;;;4;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;2;0;15,80;14,80;ABBO;;2;94;;;;;19;20;49;5;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;2;0;15,80;14,80;MÖRT;;2;14;;;;;;3;9;2;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;2;0;15,80;14,80;STRÖ;;2;4;;;;;;;4;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;30;761;761;1;1;1;0;13,80;13,70;ABBO;;2;2;;;;;;;1;;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;30;761;761;1;1;1;0;13,80;13,70;MÖRT;;2;3;;;;;;1;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;30;761;761;1;1;1;0;13,80;13,70;STRÖ;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;30;761;761;1;1;2;0;13,60;13,60;ABBO;;2;33;;;;;4;11;18;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;30;761;761;1;1;2;0;13,60;13,60;BRAX;;2;1;;;;;;;;;;;;;;;;;1;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;30;761;761;1;1;2;0;13,60;13,60;GERS;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;30;761;761;1;1;2;0;13,60;13,60;MÖRT;;2;4;;;;;;4;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;30;761;761;1;1;2;0;13,60;13,60;STRÖ;;2;7;;;;;;;5;2;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;4;15;;;30;6;340;6;;;;;;;2;2;0;43;761;761;1;1;1;0;14,10;14,40;BJÖR;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;4;15;;;30;6;340;6;;;;;;;2;2;0;43;761;761;1;1;1;0;14,10;14,40;MÖRT;;2;10;;;;;5;4;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;4;15;;;30;6;340;6;;;;;;;2;2;0;43;761;761;1;1;1;0;14,10;14,40;STRÖ;;2;16;;;;;;;16;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;4;15;;;30;6;340;6;;;;;;;2;2;0;43;761;761;1;1;2;0;13,70;14,00;ABBO;;2;17;;;;;7;2;4;1;2;;1;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;4;15;;;30;6;340;6;;;;;;;2;2;0;43;761;761;1;1;2;0;13,70;14,00;GERS;;2;4;;;;2;1;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;4;15;;;30;6;340;6;;;;;;;2;2;0;43;761;761;1;1;2;0;13,70;14,00;MÖRT;;2;5;;;;;1;4;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;33;4;15;;;30;6;340;6;;;;;;;2;2;0;43;761;761;1;1;2;0;13,70;14,00;STRÖ;;2;12;;;;;;;9;3;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;1;0;12,50;12,50;ABBO;;2;62;;;;;1;5;27;21;6;2;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;1;0;12,50;12,50;MÖRT;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;1;0;12,50;12,50;STRÖ;;2;7;;;;;;;7;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;2;0;12,30;11,80;ABBO;;2;136;;;;;20;19;46;32;14;4;1;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;2;0;12,30;11,80;BJÖR;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;2;0;12,30;11,80;GERS;;2;4;;;;4;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;2;0;12,30;11,80;MÖRT;;2;2;;;;;;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;2;0;12,30;11,80;STRÖ;;2;2;;;;;;;1;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;1;0;12,30;12,90;ABBO;;2;8;;;;;;2;2;;2;2;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;1;0;12,30;12,90;BJÖR;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;1;0;12,30;12,90;MÖRT;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;1;0;12,30;12,90;STRÖ;;2;11;;;;;;;11;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;2;0;11,50;12,00;ABBO;;2;54;;;;;6;6;22;15;4;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;2;0;11,50;12,00;GERS;;2;2;;;;;1;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;2;0;11,50;12,00;MÖRT;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;2;0;11,50;12,00;STRÖ;;2;5;;;;;;;3;1;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;1;0;14,60;14,40;ABBO;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;1;0;14,60;14,40;MÖRT;;2;4;;;;;;1;3;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;1;0;14,60;14,40;STRÖ;;2;19;;;;;;6;11;;2;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;2;0;14,30;14,40;ABBO;;2;29;;;;;2;3;14;4;4;;2;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;2;0;14,30;14,40;BJÖR;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;2;0;14,30;14,40;GERS;;2;4;;;;4;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;2;0;14,30;14,40;MÖRT;;2;13;;;;;;3;9;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;2;0;14,30;14,40;STRÖ;;2;4;;;;;;;4;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;1;0;15,00;15,90;ABBO;;2;2;;;;;;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;1;0;15,00;15,90;MÖRT;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;1;0;15,00;15,90;STRÖ;;2;13;;;;;;7;4;1;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;2;0;14,50;14,70;ABBO;;2;22;;;;2;;3;13;1;2;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;2;0;14,50;14,70;GERS;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;2;0;14,50;14,70;MÖRT;;2;3;;;;;;;2;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;2;0;14,50;14,70;STRÖ;;2;17;;;;;;4;8;2;1;2;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;1;0;15,60;15,20;ABBO;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;1;0;15,60;15,20;STRÖ;;2;11;;;;;;2;6;2;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;2;0;15,60;15,20;ABBO;;2;12;;;;;4;2;5;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;2;0;15,60;15,20;GERS;;2;2;;;;1;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;2;0;15,60;15,20;MÖRT;;2;5;;;;;;2;1;2;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;2;0;15,60;15,20;STRÖ;;2;12;;;;;;2;9;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;1;0;13,90;13,80;ABBO;;2;4;;;;;;1;3;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;1;0;13,90;13,80;STRÖ;;2;15;;;;;;8;7;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;2;0;14,10;13,80;ABBO;;2;20;;;;;3;4;9;2;2;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;2;0;14,10;13,80;GERS;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;2;0;14,10;13,80;MÖRT;;2;8;;;;;;2;6;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;2;0;14,10;13,80;STRÖ;;2;12;;;;;;2;5;1;;4;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;1;0;15,50;16,90;ABBO;;2;100;;;;;5;25;43;18;6;3;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;1;0;15,50;16,90;MÖRT;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;1;0;15,50;16,90;STRÖ;;2;4;;;;;;;4;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;15,50;16,90;ABBO;;2;175;;;;;67;28;50;19;6;4;1;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;15,50;16,90;GERS;;2;2;;;;1;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;15,50;16,90;GÖS;;2;1;;;;;;;;;;;;;;1;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;15,50;16,90;MÖRT;;2;2;;;;;1;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;15,50;16,90;STRÖ;;2;3;;;;;;;3;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;15,30;17,80;ABBO;;2;156;;;;;28;32;47;33;12;3;;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;15,30;17,80;MÖRT;;2;4;;;;;2;;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;15,30;17,80;STRÖ;;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,30;17,80;ABBO;;2;125;;;;;31;38;29;24;;2;;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,30;17,80;BJÖR;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,30;17,80;GERS;;2;3;;;;1;2;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,30;17,80;MÖRT;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,30;17,80;STRÖ;;2;10;;;;;;;5;5;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,20;17,90;ABBO;;2;126;;;;;14;23;54;26;8;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,20;17,90;MÖRT;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,20;17,90;ABBO;;2;170;;;;;78;22;39;18;8;3;1;;;;;1;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,20;17,90;GERS;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,20;17,90;MÖRT;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,20;17,90;TÅLA;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;15,20;17,90;ABBO;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;15,20;17,90;BJÖR;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;15,20;17,90;STRÖ;;2;2;;;;;;;1;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;15,20;17,90;ABBO;;2;15;;;;;4;4;4;1;2;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;15,20;17,90;MÖRT;;2;2;;;;;1;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;15,20;17,90;STRÖ;;2;4;;;;;;;2;2;;;;;;;;;;;;;;;;;
