Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;9;11;14;16;19;21;24;26;29;31;34;36;39;41;44;46;49;51;54;56;59;61;66;69;71;76;81;101
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;3;-24;19,50;18,60;115;2;115;2;;;;;;;3;3;0;35;769;770;1;1;;0;19,20;16,00;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;3;-24;19,50;18,60;115;2;115;2;;;;;;;3;3;0;35;769;770;1;1;;0;19,20;16,00;GÖS;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;3;-24;19,50;18,60;115;2;115;2;;;;;;;3;3;0;35;769;770;1;1;;0;19,20;16,00;MÖRT;;2;7;;;;;5;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;3;-24;19,50;18,60;115;2;115;2;;;;;;;3;3;0;35;769;770;1;1;;0;19,20;16,00;STRÖ;;2;3;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;4;-26;19,20;18,80;115;2;0;0;;;;;;;3;3;0;30;770;765;1;1;;0;17,90;15,30;ABBO;;2;133;1;;110;15;5;1;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;4;-26;19,20;18,80;115;2;0;0;;;;;;;3;3;0;30;770;765;1;1;;0;17,90;15,30;BJÖR;;2;2;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;4;-26;19,20;18,80;115;2;0;0;;;;;;;3;3;0;30;770;765;1;1;;0;17,90;15,30;GERS;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;4;-26;19,20;18,80;115;2;0;0;;;;;;;3;3;0;30;770;765;1;1;;0;17,90;15,30;GÖS;;2;3;;;;;;3;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;4;-26;19,20;18,80;115;2;0;0;;;;;;;3;3;0;30;770;765;1;1;;0;17,90;15,30;MÖRT;;2;7;;;5;;1;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;4;-26;19,20;18,80;115;2;0;0;;;;;;;3;3;0;30;770;765;1;1;;0;17,90;15,30;STRÖ;;2;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;2;1;21,00;20,30;56;3;270;7;;;;;;;2;2;0;39;754;758;1;1;;0;18,70;19,50;ABBO;;2;106;;5;65;13;13;3;4;1;1;;;;1;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;2;1;21,00;20,30;56;3;270;7;;;;;;;2;2;0;39;754;758;1;1;;0;18,70;19,50;BJÖR;;2;5;;;3;1;;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;2;1;21,00;20,30;56;3;270;7;;;;;;;2;2;0;39;754;758;1;1;;0;18,70;19,50;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;2;1;21,00;20,30;56;3;270;7;;;;;;;2;2;0;39;754;758;1;1;;0;18,70;19,50;MÖRT;;2;22;;;7;9;5;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;3;-9;19,10;18,40;315;8;263;4;;;;;;;2;2;0;33;758;762;1;1;;0;19,70;19,20;ABBO;;2;116;;1;85;16;7;5;;1;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;3;-9;19,10;18,40;315;8;263;4;;;;;;;2;2;0;33;758;762;1;1;;0;19,70;19,20;BJÖR;;2;21;;4;14;2;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;3;-9;19,10;18,40;315;8;263;4;;;;;;;2;2;0;33;758;762;1;1;;0;19,70;19,20;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;3;-9;19,10;18,40;315;8;263;4;;;;;;;2;2;0;33;758;762;1;1;;0;19,70;19,20;MÖRT;;2;82;;;33;25;21;2;;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;3;-9;19,10;18,40;315;8;263;4;;;;;;;2;2;0;33;758;762;1;1;;0;19,70;19,20;SARV;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;4;-9;19,40;18,70;263;4;180;2;;;;;;;2;2;0;40;762;761;1;1;;0;19,40;19,00;ABBO;;2;190;;2;127;37;16;2;4;1;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;4;-9;19,40;18,70;263;4;180;2;;;;;;;2;2;0;40;762;761;1;1;;0;19,40;19,00;BJÖR;;2;13;;2;3;6;2;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;4;-9;19,40;18,70;263;4;180;2;;;;;;;2;2;0;40;762;761;1;1;;0;19,40;19,00;BRAX;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;4;-9;19,40;18,70;263;4;180;2;;;;;;;2;2;0;40;762;761;1;1;;0;19,40;19,00;GERS;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;4;-9;19,40;18,70;263;4;180;2;;;;;;;2;2;0;40;762;761;1;1;;0;19,40;19,00;GÖS;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;4;-9;19,40;18,70;263;4;180;2;;;;;;;2;2;0;40;762;761;1;1;;0;19,40;19,00;MÖRT;;2;51;;;12;22;11;5;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;5;-10;18,90;18,80;135;7;90;5;;;;;;;2;2;0;38;761;761;1;1;;0;18,00;18,50;ABBO;;2;91;;;70;15;4;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;5;-10;18,90;18,80;135;7;90;5;;;;;;;2;2;0;38;761;761;1;1;;0;18,00;18,50;BJÖR;;2;13;;3;8;;1;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;5;-10;18,90;18,80;135;7;90;5;;;;;;;2;2;0;38;761;761;1;1;;0;18,00;18,50;BRAX;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;31;5;-10;18,90;18,80;135;7;90;5;;;;;;;2;2;0;38;761;761;1;1;;0;18,00;18,50;MÖRT;;2;30;;;7;12;9;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;32;2;-9;20,80;20,60;10;4;20;8;;;;;;;2;2;0;36;766;769;1;1;;0;20,60;20,90;ABBO;;2;116;;;74;14;2;6;8;7;4;;;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;32;2;-9;20,80;20,60;10;4;20;8;;;;;;;2;2;0;36;766;769;1;1;;0;20,60;20,90;BJÖR;;2;15;;;11;1;2;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;32;2;-9;20,80;20,60;10;4;20;8;;;;;;;2;2;0;36;766;769;1;1;;0;20,60;20,90;BRAX;;2;2;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;32;2;-9;20,80;20,60;10;4;20;8;;;;;;;2;2;0;36;766;769;1;1;;0;20,60;20,90;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;32;2;-9;20,80;20,60;10;4;20;8;;;;;;;2;2;0;36;766;769;1;1;;0;20,60;20,90;GÖS;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;32;2;-9;20,80;20,60;10;4;20;8;;;;;;;2;2;0;36;766;769;1;1;;0;20,60;20,90;MÖRT;;2;84;;;31;50;1;1;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;32;3;-11;21,30;21,00;20;2;320;2;;;;;;;2;2;0;50;769;772;1;1;;0;21,40;20,50;ABBO;;2;80;;;59;13;6;;;1;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;32;3;-11;21,30;21,00;20;2;320;2;;;;;;;2;2;0;50;769;772;1;1;;0;21,40;20,50;BJÖR;;2;50;;2;41;3;3;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;32;3;-11;21,30;21,00;20;2;320;2;;;;;;;2;2;0;50;769;772;1;1;;0;21,40;20,50;BRAX;;2;3;;;;;1;;;1;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;32;3;-11;21,30;21,00;20;2;320;2;;;;;;;2;2;0;50;769;772;1;1;;0;21,40;20,50;GÖS;;2;2;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1997;32;3;-11;21,30;21,00;20;2;320;2;;;;;;;2;2;0;50;769;772;1;1;;0;21,40;20,50;MÖRT;;2;81;;;20;24;29;6;2;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;2;17;17,10;16,40;93;1;192;6;;;;;;;2;2;0;37;765;757;1;1;0;0;16,70;16,50;ABBO;;2;48;;5;23;10;;1;2;2;1;2;2;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;2;17;17,10;16,40;93;1;192;6;;;;;;;2;2;0;37;765;757;1;1;0;0;16,70;16,50;BJÖR;;2;10;;;9;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;2;17;17,10;16,40;93;1;192;6;;;;;;;2;2;0;37;765;757;1;1;0;0;16,70;16,50;MÖRT;;2;76;;;19;28;24;5;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;2;17;17,10;16,40;93;1;192;6;;;;;;;2;2;0;37;765;757;1;1;0;0;16,70;16,50;STRÖ;;2;3;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;3;18;16,60;16,50;195;5;248;6;;;;;;;2;2;0;24;757;757;1;1;0;0;16,40;16,50;ABBO;;2;15;;;4;;2;4;3;1;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;3;18;16,60;16,50;195;5;248;6;;;;;;;2;2;0;24;757;757;1;1;0;0;16,40;16,50;BJÖR;;2;9;;1;6;2;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;3;18;16,60;16,50;195;5;248;6;;;;;;;2;2;0;24;757;757;1;1;0;0;16,40;16,50;BRAX;;2;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;3;18;16,60;16,50;195;5;248;6;;;;;;;2;2;0;24;757;757;1;1;0;0;16,40;16,50;GÄDD;;2;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;3;18;16,60;16,50;195;5;248;6;;;;;;;2;2;0;24;757;757;1;1;0;0;16,40;16,50;GERS;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;3;18;16,60;16,50;195;5;248;6;;;;;;;2;2;0;24;757;757;1;1;0;0;16,40;16,50;GÖS;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;3;18;16,60;16,50;195;5;248;6;;;;;;;2;2;0;24;757;757;1;1;0;0;16,40;16,50;MÖRT;;2;42;;;11;5;23;3;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;3;18;16,60;16,50;195;5;248;6;;;;;;;2;2;0;24;757;757;1;1;0;0;16,40;16,50;STRÖ;;2;5;;;;;4;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;4;23;17,00;16,20;223;4;330;6;;;;;;;2;2;0;29;757;761;1;1;0;0;16,70;16,60;ABBO;;2;19;;;10;6;;1;;2;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;4;23;17,00;16,20;223;4;330;6;;;;;;;2;2;0;29;757;761;1;1;0;0;16,70;16,60;BJÖR;;2;5;;2;1;1;;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;4;23;17,00;16,20;223;4;330;6;;;;;;;2;2;0;29;757;761;1;1;0;0;16,70;16,60;BRAX;;2;3;;;;;;;;1;;1;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;4;23;17,00;16,20;223;4;330;6;;;;;;;2;2;0;29;757;761;1;1;0;0;16,70;16,60;MÖRT;;2;35;;;6;6;19;3;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;4;23;17,00;16,20;223;4;330;6;;;;;;;2;2;0;29;757;761;1;1;0;0;16,70;16,60;STRÖ;;2;3;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;5;27;17,30;16,70;60;3;220;4;;;;;;;2;2;0;25;761;757;1;1;0;0;16,70;16,50;ABBO;;2;20;;1;8;5;2;2;;1;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;5;27;17,30;16,70;60;3;220;4;;;;;;;2;2;0;25;761;757;1;1;0;0;16,70;16,50;BJÖR;;2;10;;1;7;2;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;5;27;17,30;16,70;60;3;220;4;;;;;;;2;2;0;25;761;757;1;1;0;0;16,70;16,50;BRAX;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;5;27;17,30;16,70;60;3;220;4;;;;;;;2;2;0;25;761;757;1;1;0;0;16,70;16,50;GERS;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;5;27;17,30;16,70;60;3;220;4;;;;;;;2;2;0;25;761;757;1;1;0;0;16,70;16,50;GÖS;;2;2;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;5;27;17,30;16,70;60;3;220;4;;;;;;;2;2;0;25;761;757;1;1;0;0;16,70;16,50;MÖRT;;2;61;;;15;29;16;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;32;5;27;17,30;16,70;60;3;220;4;;;;;;;2;2;0;25;761;757;1;1;0;0;16,70;16,50;STRÖ;;2;8;;;;3;4;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;33;2;20;17,00;16,60;23;4;306;3;;;;;;;2;2;0;28;769;769;1;2;0;0;16,70;16,70;ABBO;;2;15;;;5;3;4;2;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;33;2;20;17,00;16,60;23;4;306;3;;;;;;;2;2;0;28;769;769;1;2;0;0;16,70;16,70;BJÖR;;2;8;;3;2;2;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;33;2;20;17,00;16,60;23;4;306;3;;;;;;;2;2;0;28;769;769;1;2;0;0;16,70;16,70;GERS;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;33;2;20;17,00;16,60;23;4;306;3;;;;;;;2;2;0;28;769;769;1;2;0;0;16,70;16,70;MÖRT;;2;94;;;19;43;26;5;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;33;2;20;17,00;16,60;23;4;306;3;;;;;;;2;2;0;28;769;769;1;2;0;0;16,70;16,70;STRÖ;;2;14;;;;3;10;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;33;3;18;17,00;17,30;141;3;206;2;;;;;;;2;2;0;31;769;769;1;2;0;0;17,40;17,20;ABBO;;2;30;;;12;7;6;3;1;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;33;3;18;17,00;17,30;141;3;206;2;;;;;;;2;2;0;31;769;769;1;2;0;0;17,40;17,20;BRAX;;2;3;;;;;;1;;;;;;1;;1;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;33;3;18;17,00;17,30;141;3;206;2;;;;;;;2;2;0;31;769;769;1;2;0;0;17,40;17,20;GERS;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;33;3;18;17,00;17,30;141;3;206;2;;;;;;;2;2;0;31;769;769;1;2;0;0;17,40;17,20;MÖRT;;2;72;;;18;27;25;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1998;33;3;18;17,00;17,30;141;3;206;2;;;;;;;2;2;0;31;769;769;1;2;0;0;17,40;17,20;STRÖ;;2;11;;;;6;4;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;2;-6;20,50;19,70;135;3;350;3;;;;;;;2;2;0;34;765;767;1;1;;0;18,80;19,80;ABBO;;2;335;;;127;46;61;44;17;17;12;4;5;2;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;2;-6;20,50;19,70;135;3;350;3;;;;;;;2;2;0;34;765;767;1;1;;0;18,80;19,80;BJÖR;;2;4;;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;2;-6;20,50;19,70;135;3;350;3;;;;;;;2;2;0;34;765;767;1;1;;0;18,80;19,80;GERS;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;2;-6;20,50;19,70;135;3;350;3;;;;;;;2;2;0;34;765;767;1;1;;0;18,80;19,80;GÖS;;2;7;;;;1;;2;1;;1;1;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;2;-6;20,50;19,70;135;3;350;3;;;;;;;2;2;0;34;765;767;1;1;;0;18,80;19,80;MÖRT;;2;24;;;7;10;5;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;2;-6;20,50;19,70;135;3;350;3;;;;;;;2;2;0;34;765;767;1;1;;0;18,80;19,80;STRÖ;;2;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,80;20,30;ABBO;;2;84;;;19;16;19;12;10;;7;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,80;20,30;BJÖR;;2;13;;5;5;2;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,80;20,30;GÄDD;;2;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,80;20,30;GERS;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,80;20,30;GÖS;;2;13;;;;;;1;1;;2;6;1;;2;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,80;20,30;MÖRT;;2;38;;1;16;9;9;2;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,80;20,30;STRÖ;;2;17;;;;2;15;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;4;-9;20,70;21,10;121;4;9;6;;;;;;;2;2;0;33;764;764;1;1;;0;20,30;20,90;ABBO;;2;103;;1;4;13;36;22;14;5;4;;3;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;4;-9;20,70;21,10;121;4;9;6;;;;;;;2;2;0;33;764;764;1;1;;0;20,30;20,90;BJÖR;;2;5;;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1999;31;4;-9;20,70;21,10;121;4;9;6;;;;;;;2;2;0;33;764;764;1;1;;0;20,30;20,90;GÖS;;2;10;;;;;3;1;4;;1;;1;;;;;;;;;;;;;;;;;
